objectid,start_time,problem_description,problem_eventid,acknowledged,r_eventid,end_time,acknowledge_message,duration,hostname
26433,2023-08-31 22:52:05,Zabbix agent is not available,3513548,0,3520415.0,2023-09-01 09:39:05,,38820.0,standby-node-2
24518,2023-08-31 22:49:09,Cluster node [node2]: Status changed,3513446,0,3519891.0,2023-09-01 09:23:09,,38040.0,Zabbix-Server-Active
24738,2023-08-31 22:32:16,Website Unavailable: Facebook,3512850,0,3513815.0,2023-08-31 22:59:46,,1650.0,Zabbix-Server-Standby
31212,2023-08-31 22:29:04,Azure: There are errors in requests to API,3512741,0,3512799.0,2023-08-31 22:30:52,,108.0,Azure virtual machine Ubuntu20.04
27864,2023-08-31 22:26:55,"""cplspcon"" (Intel(R) Content Protection HDCP Service) is not running",3512666,0,3518002.0,2023-09-01 00:56:37,,8982.0,AICIN
27827,2023-08-31 22:16:11,High memory utilization,3512278,0,3512453.0,2023-08-31 22:21:11,,300.0,AICIN
27826,2023-08-31 21:21:33,Host has been restarted,3510252,0,3510534.0,2023-08-31 21:29:08,,455.0,AICIN
27826,2023-08-31 21:04:40,Host has been restarted,3509632,0,3509865.0,2023-08-31 21:11:06,,386.0,AICIN
24738,2023-08-31 20:57:16,Website Unavailable: Facebook,3509358,0,3511343.0,2023-08-31 21:51:02,,3226.0,Zabbix-Server-Standby
27820,2023-08-31 20:53:15,The Memory Pages/sec is too high,3509218,0,3509424.0,2023-08-31 20:58:57,,342.0,AICIN
27826,2023-08-31 20:52:56,Host has been restarted,3509206,0,3509477.0,2023-08-31 21:00:28,,452.0,AICIN
27827,2023-08-31 20:27:11,High memory utilization,3508246,0,3509215.0,2023-08-31 20:53:11,,1560.0,AICIN
27841,2023-08-31 20:24:34,Windows(C:): Disk space is low,3508145,0,3509211.0,2023-08-31 20:52:56,,1702.0,AICIN
31212,2023-08-31 20:18:04,Azure: There are errors in requests to API,3507906,0,3507938.0,2023-08-31 20:19:02,,58.0,Azure virtual machine Ubuntu20.04
28921,2023-08-31 19:44:33,Unavailable by ICMP ping,3506672,0,,2023-09-04 20:59:06,,,AP_18_Mumbai_BN
31212,2023-08-31 17:48:04,Azure: There are errors in requests to API,3502382,0,3502417.0,2023-08-31 17:49:04,,60.0,Azure virtual machine Ubuntu20.04
27827,2023-08-31 17:31:11,High memory utilization,3501743,0,3502126.0,2023-08-31 17:41:11,,600.0,AICIN
27820,2023-08-31 17:30:59,The Memory Pages/sec is too high,3501738,0,3502161.0,2023-08-31 17:42:04,,665.0,AICIN
27827,2023-08-31 17:04:11,High memory utilization,3500719,0,3501001.0,2023-08-31 17:11:11,,420.0,AICIN
31212,2023-08-31 16:48:05,Azure: There are errors in requests to API,3500142,0,3500171.0,2023-08-31 16:48:58,,53.0,Azure virtual machine Ubuntu20.04
27827,2023-08-31 16:36:11,High memory utilization,3499703,0,3499807.0,2023-08-31 16:39:11,,180.0,AICIN
27840,2023-08-31 16:30:53,Windows(C:): Disk space is critically low,3499516,0,3502448.0,2023-08-31 17:49:52,,4739.0,AICIN
31212,2023-08-31 16:18:06,Azure: There are errors in requests to API,3499038,0,3499061.0,2023-08-31 16:18:53,,47.0,Azure virtual machine Ubuntu20.04
27827,2023-08-31 16:08:11,High memory utilization,3498657,0,3498691.0,2023-08-31 16:09:11,,60.0,AICIN
27841,2023-08-31 15:45:25,Windows(C:): Disk space is low,3497808,0,3502449.0,2023-08-31 17:49:52,,7467.0,AICIN
31179,2023-08-31 15:44:02,Azure Microsoft SQL: Microsoft SQL database is in unknown state,3497738,0,3497776.0,2023-08-31 15:44:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
31182,2023-08-31 15:44:02,Azure Microsoft SQL: There are errors in requests to API,3497740,0,3497778.0,2023-08-31 15:44:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
27827,2023-08-31 15:31:11,High memory utilization,3497267,0,3497411.0,2023-08-31 15:35:11,,240.0,AICIN
31212,2023-08-31 15:17:04,Azure: There are errors in requests to API,3496761,0,3496791.0,2023-08-31 15:17:59,,55.0,Azure virtual machine Ubuntu20.04
29740,2023-08-31 15:05:46,PostgreSQL: Service has been restarted,3496321,0,3496718.0,2023-08-31 15:15:59,,613.0,PG2c
29741,2023-08-31 14:55:01,PostgreSQL: Version has changed,3495882,0,3498734.0,2023-08-31 16:10:04,,4503.0,PG2c
29737,2023-08-31 14:54:57,PostgreSQL: Service is down,3495875,0,3496282.0,2023-08-31 15:05:45,,648.0,PG2c
29734,2023-08-31 14:54:56,PostgreSQL: Configuration has changed,3495872,0,3505398.0,2023-08-31 19:09:59,,15303.0,PG2c
27840,2023-08-31 14:52:16,Windows(C:): Disk space is critically low,3495707,0,3497807.0,2023-08-31 15:45:25,,3189.0,AICIN
31212,2023-08-31 14:47:04,Azure: There are errors in requests to API,3495519,0,3495581.0,2023-08-31 14:48:52,,108.0,Azure virtual machine Ubuntu20.04
27827,2023-08-31 14:23:11,High memory utilization,3494657,0,3496946.0,2023-08-31 15:22:11,,3540.0,AICIN
27827,2023-08-31 14:12:11,High memory utilization,3494239,0,3494389.0,2023-08-31 14:16:11,,240.0,AICIN
24738,2023-08-31 13:47:05,Website Unavailable: Facebook,3493301,0,3507917.0,2023-08-31 20:18:32,,23487.0,Zabbix-Server-Standby
31212,2023-08-31 13:47:04,Azure: There are errors in requests to API,3493300,0,3493327.0,2023-08-31 13:47:52,,48.0,Azure virtual machine Ubuntu20.04
27840,2023-08-31 13:40:44,Windows(C:): Disk space is critically low,3493064,0,3495280.0,2023-08-31 14:40:04,,3560.0,AICIN
27827,2023-08-31 13:23:11,High memory utilization,3492452,0,3493721.0,2023-08-31 13:58:11,,2100.0,AICIN
28229,2023-08-31 13:08:29,WildFly: Failed to fetch info data,3491947,0,,2023-09-04 20:59:06,,,Wildfly-Jboss-JMX
27827,2023-08-31 13:04:11,High memory utilization,3491808,0,3492112.0,2023-08-31 13:13:11,,540.0,AICIN
27969,2023-08-31 13:03:39,MongoDB: Failed to fetch info data,3491788,0,,2023-09-04 20:59:06,,,MongoDB
23616,2023-08-31 12:59:30,Zabbix server: Utilization of unreachable poller processes is high,3491643,0,,2023-09-04 20:59:06,,,Zabbix-Server-Active
29315,2023-08-31 12:59:29,Zabbix proxy: Utilization of unreachable poller processes is high,3491640,0,,2023-09-04 20:59:06,,,Zabbixproxy
29402,2023-08-31 12:58:48,Zabbix proxy: Utilization of unreachable poller processes is high,3491624,0,,2023-09-04 20:59:06,,,Zabbixproxy2
26719,2023-08-31 12:56:48,Unavailable by ICMP ping,3491571,0,,2023-09-04 20:59:06,,,AP_2_Mumbai_KL
29124,2023-08-31 12:56:39,Unavailable by ICMP ping,3491568,0,,2023-09-04 20:59:06,,,AP_26_Mumbai_KL
28941,2023-08-31 12:56:36,Unavailable by ICMP ping,3491565,0,,2023-09-04 20:59:06,,,AP_19_Mumbai_BN
29009,2023-08-31 12:56:36,Unavailable by ICMP ping,3491566,0,,2023-09-04 20:59:06,,,AP_7_Mumbai_KL
28889,2023-08-31 12:56:33,Unavailable by ICMP ping,3491560,0,,2023-09-04 20:59:06,,,AP_16_Kerala_EK
28901,2023-08-31 12:56:33,Unavailable by ICMP ping,3491561,0,,2023-09-04 20:59:06,,,AP_17_Mumbai_BN
28847,2023-08-31 12:56:30,Unavailable by ICMP ping,3491559,0,,2023-09-04 20:59:06,,,AP_13_Mumbai_BN
28754,2023-08-31 12:56:27,Unavailable by ICMP ping,3491555,0,,2023-09-04 20:59:06,,,AP_10_Mumbai_BN
24214,2023-08-31 12:54:34,Website Unavailable: Grafana,3491504,0,3553238.0,2023-09-02 14:06:36,,177122.0,Web Scenario
23296,2023-08-31 12:54:19,Website Unavailable: Grafana,3491495,0,3553232.0,2023-09-02 14:06:31,,177132.0,Zabbix-Server-Standby
27827,2023-08-31 12:45:11,High memory utilization,3491240,0,3491583.0,2023-08-31 12:57:11,,720.0,AICIN
26688,2023-08-31 12:18:14,/: Disk space is critically low,3490463,0,3490493.0,2023-08-31 12:19:14,,60.0,Zabbix-Server-Standby
23533,2023-08-31 12:14:41,High CPU utilization,3490358,0,3490593.0,2023-08-31 12:22:41,,480.0,Docker server
31179,2023-08-31 11:57:02,Azure Microsoft SQL: Microsoft SQL database is in unknown state,3489820,0,3489855.0,2023-08-31 11:57:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
31182,2023-08-31 11:57:02,Azure Microsoft SQL: There are errors in requests to API,3489822,0,3489857.0,2023-08-31 11:57:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
27827,2023-08-31 11:50:11,High memory utilization,3489602,0,3490111.0,2023-08-31 12:06:12,,961.0,AICIN
27827,2023-08-31 11:31:11,High memory utilization,3489018,0,3489262.0,2023-08-31 11:39:11,,480.0,AICIN
27840,2023-08-31 11:29:43,Windows(C:): Disk space is critically low,3488975,0,3491356.0,2023-08-31 12:49:10,,4767.0,AICIN
31212,2023-08-31 11:20:04,Azure: There are errors in requests to API,3488715,0,3488735.0,2023-08-31 11:20:52,,48.0,Azure virtual machine Ubuntu20.04
30666,2023-08-31 11:06:42,Port 6379 is down for sometime,3488344,0,3519955.0,2023-09-01 09:23:52,,80230.0,Zabbix-Server-Active
32166,2023-08-31 11:02:42,Port 45607 is down for sometime,3488235,0,,2023-09-04 20:59:06,,,Zabbix-Server-Active
29522,2023-08-31 11:01:42,Port 2181 is down for sometime,3488208,0,3519954.0,2023-09-01 09:23:52,,80530.0,Zabbix-Server-Active
28851,2023-08-31 10:12:58,has been restarted,3486827,0,3487078.0,2023-08-31 10:19:58,,420.0,AP_13_Mumbai_BN
28945,2023-08-31 10:12:34,has been restarted,3486809,0,3487085.0,2023-08-31 10:20:04,,450.0,AP_19_Mumbai_BN
28946,2023-08-31 10:11:34,No SNMP data collection,3486755,0,3486808.0,2023-08-31 10:12:34,,60.0,AP_19_Mumbai_BN
28853,2023-08-31 10:11:33,No SNMP data collection,3486749,0,3486807.0,2023-08-31 10:12:33,,60.0,AP_13_Mumbai_BN
27106,2023-08-31 10:11:19,has been restarted,3486724,0,3487069.0,2023-08-31 10:19:49,,510.0,grafana-server
29128,2023-08-31 10:11:08,has been restarted,3486720,0,3487089.0,2023-08-31 10:20:08,,540.0,AP_26_Mumbai_KL
29013,2023-08-31 10:11:05,has been restarted,3486715,0,3487086.0,2023-08-31 10:20:05,,540.0,AP_7_Mumbai_KL
28893,2023-08-31 10:11:04,has been restarted,3486712,0,3487080.0,2023-08-31 10:20:01,,537.0,AP_16_Kerala_EK
28905,2023-08-31 10:11:04,has been restarted,3486713,0,3487081.0,2023-08-31 10:20:02,,538.0,AP_17_Mumbai_BN
28758,2023-08-31 10:11:03,has been restarted,3486706,0,3487076.0,2023-08-31 10:19:55,,532.0,AP_10_Mumbai_BN
24606,2023-08-31 10:10:50,Zabbix proxy: has been restarted,3486694,0,3487070.0,2023-08-31 10:19:50,,540.0,grafana-server
28230,2023-08-31 10:10:40,WildFly: has been restarted,3486688,0,3487090.0,2023-08-31 10:20:09,,569.0,Wildfly-Jboss-JMX
28921,2023-08-31 10:10:33,Unavailable by ICMP ping,3486678,0,3506200.0,2023-08-31 19:31:33,,33660.0,AP_18_Mumbai_BN
29072,2023-08-31 10:10:32,High CPU utilization,3486661,0,3486748.0,2023-08-31 10:11:32,,60.0,AP_17_Mumbai_BN
27970,2023-08-31 10:10:30,MongoDB: has been restarted,3486655,0,3487096.0,2023-08-31 10:20:28,,598.0,MongoDB
23544,2023-08-31 10:10:26,Load average is too high,3486651,0,3486735.0,2023-08-31 10:11:26,,60.0,Docker server
29181,2023-08-31 10:10:26,High CPU utilization,3486649,0,3486728.0,2023-08-31 10:11:25,,59.0,AP_10_Mumbai_BN
23537,2023-08-31 10:10:17,has been restarted,3486642,0,3487068.0,2023-08-31 10:19:47,,570.0,Docker server
27716,2023-08-31 10:10:12,Container /docker-cabot_web_1: An error has occurred in the container,3486638,0,,2023-09-04 20:59:06,,,Docker server
26723,2023-08-31 10:09:55,has been restarted,3486617,0,3487093.0,2023-08-31 10:20:18,,623.0,AP_2_Mumbai_KL
27109,2023-08-31 10:09:55,Zabbix agent is not available,3486615,0,3486700.0,2023-08-31 10:10:55,,60.0,grafana-server
26720,2023-08-31 10:09:48,High ICMP ping loss,3486608,0,3486774.0,2023-08-31 10:11:48,,120.0,AP_2_Mumbai_KL
27708,2023-08-31 09:40:48,Docker: Failed to fetch info data,3485589,0,3486680.0,2023-08-31 10:10:36,,1788.0,Docker server
29302,2023-08-31 09:31:42,Zabbix proxy: More than 100 items having missing data for more than 10 minutes,3485318,0,3519939.0,2023-09-01 09:23:42,,85920.0,Zabbixproxy
32164,2023-08-31 09:31:42,Port 45639 is down for sometime,3485319,0,,2023-09-04 20:59:06,,,Zabbix-Server-Active
23599,2023-08-31 09:31:27,Zabbix server: More than 100 items having missing data for more than 10 minutes,3485310,0,3519915.0,2023-09-01 09:23:27,,85920.0,Zabbix-Server-Active
29389,2023-08-31 09:31:24,Zabbix proxy: More than 100 items having missing data for more than 10 minutes,3485308,0,3519908.0,2023-09-01 09:23:24,,85920.0,Zabbixproxy2
29402,2023-08-31 09:21:48,Zabbix proxy: Utilization of unreachable poller processes is high,3485018,0,3491373.0,2023-08-31 12:49:48,,12480.0,Zabbixproxy2
26266,2023-08-31 09:14:34,Forecast Memory Utilization High,3484789,0,3484823.0,2023-08-31 09:15:34,,60.0,Calculated and Aggregate items
29740,2023-08-31 09:11:59,PostgreSQL: Service has been restarted,3484697,0,3485026.0,2023-08-31 09:21:59,,600.0,PG2c
26662,2023-08-31 09:11:47,has been restarted,3484684,0,3484983.0,2023-08-31 09:20:47,,540.0,Zabbix-Server-Standby
24646,2023-08-31 09:11:27,{HOST.NAME} is unavailable by ICMP - ({HOST.IP}),3484658,0,3513523.0,2023-08-31 22:51:27,,49200.0,Zabbix-Server-Standby
29414,2023-08-31 09:11:26,Zabbix proxy: has been restarted,3484654,0,3485006.0,2023-08-31 09:21:26,,600.0,Zabbixproxy2
26607,2023-08-31 09:11:11,has been restarted,3484636,0,3484978.0,2023-08-31 09:20:41,,570.0,Linux Server
26639,2023-08-31 09:11:10,has been restarted,3484635,0,3484977.0,2023-08-31 09:20:40,,570.0,Zabbix-Server-Active
26430,2023-08-31 09:11:09,has been restarted,3484633,0,3484975.0,2023-08-31 09:20:39,,570.0,standby-node-2
26426,2023-08-31 09:11:03,High CPU utilization,3484618,0,3484699.0,2023-08-31 09:12:03,,60.0,standby-node-2
29327,2023-08-31 09:10:55,Zabbix proxy: has been restarted,3484608,0,3484989.0,2023-08-31 09:20:55,,600.0,Zabbixproxy
31212,2023-08-31 01:22:04,Azure: There are errors in requests to API,3484569,0,3484594.0,2023-08-31 01:22:52,,48.0,Azure virtual machine Ubuntu20.04
26404,2023-08-31 00:18:04,Nginx: Failed to fetch stub status page,3482253,0,3484620.0,2023-08-31 09:11:03,,31979.0,standby-node-2
29732,2023-08-31 00:18:02,PostgreSQL: Failed to get items,3482249,0,3484729.0,2023-08-31 09:12:44,,32082.0,PG2c
31257,2023-08-31 00:17:57,Nginx: Failed to fetch stub status page,3482244,0,3484681.0,2023-08-31 09:11:44,,32027.0,NGINX clone
24738,2023-08-31 00:16:00,Website Unavailable: Facebook,3482180,0,3483484.0,2023-08-31 00:52:15,,2175.0,Zabbix-Server-Standby
31179,2023-08-30 23:57:02,Azure Microsoft SQL: Microsoft SQL database is in unknown state,3481504,0,3481544.0,2023-08-30 23:57:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
31182,2023-08-30 23:57:02,Azure Microsoft SQL: There are errors in requests to API,3481506,0,3481546.0,2023-08-30 23:57:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
26665,2023-08-30 23:52:23,Zabbix agent is not available,3481328,0,3484709.0,2023-08-31 09:12:23,,33600.0,Zabbix-Server-Standby
26433,2023-08-30 23:52:05,Zabbix agent is not available,3481322,0,3484624.0,2023-08-31 09:11:05,,33540.0,standby-node-2
31212,2023-08-30 23:50:04,Azure: There are errors in requests to API,3481251,0,3481276.0,2023-08-30 23:50:51,,47.0,Azure virtual machine Ubuntu20.04
23296,2023-08-30 23:48:44,Website Unavailable: Grafana,3481202,0,3486696.0,2023-08-31 10:10:52,,37328.0,Zabbix-Server-Standby
24214,2023-08-30 23:48:29,Website Unavailable: Grafana,3481188,0,3486693.0,2023-08-31 10:10:48,,37339.0,Web Scenario
24518,2023-08-30 23:48:09,Cluster node [node2]: Status changed,3481183,0,3509859.0,2023-08-31 21:11:09,,76980.0,Zabbix-Server-Active
23340,2023-08-30 23:48:04,Nginx: Service is down,3481179,0,3484622.0,2023-08-31 09:11:04,,33780.0,NGINX
31212,2023-08-30 23:18:05,Azure: There are errors in requests to API,3480056,0,3480084.0,2023-08-30 23:18:58,,53.0,Azure virtual machine Ubuntu20.04
31179,2023-08-30 23:17:02,Azure Microsoft SQL: Microsoft SQL database is in unknown state,3479997,0,3480040.0,2023-08-30 23:17:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
31182,2023-08-30 23:17:02,Azure Microsoft SQL: There are errors in requests to API,3479999,0,3480042.0,2023-08-30 23:17:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
31212,2023-08-30 22:17:04,Azure: There are errors in requests to API,3477686,0,3477718.0,2023-08-30 22:17:58,,54.0,Azure virtual machine Ubuntu20.04
31212,2023-08-30 19:51:05,Azure: There are errors in requests to API,3472205,0,3472229.0,2023-08-30 19:51:51,,46.0,Azure virtual machine Ubuntu20.04
24738,2023-08-30 19:30:51,Website Unavailable: Facebook,3471443,0,3479772.0,2023-08-30 23:11:25,,13234.0,Zabbix-Server-Standby
31212,2023-08-30 19:19:05,Azure: There are errors in requests to API,3471006,0,3471077.0,2023-08-30 19:21:01,,116.0,Azure virtual machine Ubuntu20.04
24738,2023-08-30 17:31:06,Website Unavailable: Facebook,3466937,0,3471255.0,2023-08-30 19:25:51,,6885.0,Zabbix-Server-Standby
24738,2023-08-30 16:42:53,Website Unavailable: Facebook,3465081,0,3466705.0,2023-08-30 17:25:03,,2530.0,Zabbix-Server-Standby
24738,2023-08-30 16:30:51,Website Unavailable: Facebook,3464623,0,3464847.0,2023-08-30 16:36:52,,361.0,Zabbix-Server-Standby
32165,2023-08-30 16:27:04,Port 38993 is down for sometime,3464486,0,,2023-09-04 20:59:06,,,Zabbix-Server-Active
24214,2023-08-30 16:02:59,Website Unavailable: Grafana,3463535,0,3463727.0,2023-08-30 16:07:44,,285.0,Web Scenario
23296,2023-08-30 16:02:42,Website Unavailable: Grafana,3463525,0,3463713.0,2023-08-30 16:07:27,,285.0,Zabbix-Server-Standby
27772,2023-08-30 14:16:01,Space Utilization > 70%,3459545,0,,2023-09-04 20:59:06,,,Zabbix-Server-Active
28807,2023-08-30 14:11:27,Unavailable by ICMP ping,3459376,0,,2023-09-04 20:59:06,,,AP_11_Mumbai_BN
27772,2023-08-30 14:07:01,Space Utilization > 70%,3459209,0,3459244.0,2023-08-30 14:08:02,,61.0,Zabbix-Server-Active
26265,2023-08-30 14:05:33,Forecast CPU Utilization High,3459152,0,3459188.0,2023-08-30 14:06:33,,60.0,Calculated and Aggregate items
24738,2023-08-30 13:41:13,Website Unavailable: Facebook,3458249,0,3464376.0,2023-08-30 16:24:50,,9817.0,Zabbix-Server-Standby
28229,2023-08-30 12:32:29,WildFly: Failed to fetch info data,3455775,0,3486687.0,2023-08-31 10:10:40,,77891.0,Wildfly-Jboss-JMX
27969,2023-08-30 12:27:39,MongoDB: Failed to fetch info data,3455617,0,3486657.0,2023-08-31 10:10:30,,78171.0,MongoDB
29740,2023-08-30 12:22:59,PostgreSQL: Service has been restarted,3455427,0,3455796.0,2023-08-30 12:32:59,,600.0,PG2c
26719,2023-08-30 12:20:48,Unavailable by ICMP ping,3455330,0,3486607.0,2023-08-31 10:09:48,,78540.0,AP_2_Mumbai_KL
29124,2023-08-30 12:20:39,Unavailable by ICMP ping,3455327,0,3486689.0,2023-08-31 10:10:39,,78600.0,AP_26_Mumbai_KL
28941,2023-08-30 12:20:36,Unavailable by ICMP ping,3455324,0,3486684.0,2023-08-31 10:10:36,,78600.0,AP_19_Mumbai_BN
29009,2023-08-30 12:20:36,Unavailable by ICMP ping,3455325,0,3486685.0,2023-08-31 10:10:36,,78600.0,AP_7_Mumbai_KL
28889,2023-08-30 12:20:33,Unavailable by ICMP ping,3455319,0,3486676.0,2023-08-31 10:10:33,,78600.0,AP_16_Kerala_EK
28901,2023-08-30 12:20:33,Unavailable by ICMP ping,3455320,0,3486677.0,2023-08-31 10:10:33,,78600.0,AP_17_Mumbai_BN
28847,2023-08-30 12:20:30,Unavailable by ICMP ping,3455318,0,3486666.0,2023-08-31 10:10:30,,78600.0,AP_13_Mumbai_BN
28754,2023-08-30 12:20:27,Unavailable by ICMP ping,3455314,0,3486656.0,2023-08-31 10:10:27,,78600.0,AP_10_Mumbai_BN
24214,2023-08-30 12:18:39,Website Unavailable: Grafana,3455261,0,3462523.0,2023-08-30 15:35:59,,11840.0,Web Scenario
23296,2023-08-30 12:18:23,Website Unavailable: Grafana,3455251,0,3462549.0,2023-08-30 15:36:42,,11899.0,Zabbix-Server-Standby
29741,2023-08-30 11:40:00,PostgreSQL: Version has changed,3454062,0,3485119.0,2023-08-31 09:25:00,,78300.0,PG2c
29734,2023-08-30 11:39:56,PostgreSQL: Configuration has changed,3454059,0,3457635.0,2023-08-30 13:24:59,,6303.0,PG2c
29737,2023-08-30 11:35:57,PostgreSQL: Service is down,3453914,0,3455424.0,2023-08-30 12:22:57,,2820.0,PG2c
31212,2023-08-30 11:22:04,Azure: There are errors in requests to API,3453453,0,3453477.0,2023-08-30 11:22:52,,48.0,Azure virtual machine Ubuntu20.04
23616,2023-08-30 09:46:30,Zabbix server: Utilization of unreachable poller processes is high,3450587,0,3491362.0,2023-08-31 12:49:30,,97380.0,Zabbix-Server-Active
29315,2023-08-30 09:46:29,Zabbix proxy: Utilization of unreachable poller processes is high,3450588,0,3491361.0,2023-08-31 12:49:29,,97380.0,Zabbixproxy
29402,2023-08-30 09:45:48,Zabbix proxy: Utilization of unreachable poller processes is high,3450567,0,3484596.0,2023-08-31 09:10:48,,84300.0,Zabbixproxy2
29302,2023-08-30 09:33:42,Zabbix proxy: More than 100 items having missing data for more than 10 minutes,3450237,0,3484677.0,2023-08-31 09:11:42,,85080.0,Zabbixproxy
23599,2023-08-30 09:33:27,Zabbix server: More than 100 items having missing data for more than 10 minutes,3450232,0,3484655.0,2023-08-31 09:11:27,,85080.0,Zabbix-Server-Active
29389,2023-08-30 09:33:24,Zabbix proxy: More than 100 items having missing data for more than 10 minutes,3450230,0,3484647.0,2023-08-31 09:11:24,,85080.0,Zabbixproxy2
32159,2023-08-30 09:33:02,Port 46703 is down for sometime,3450216,0,,2023-09-04 20:59:06,,,Zabbix-Server-Active
26265,2023-08-30 09:21:33,Forecast CPU Utilization High,3449901,0,3449974.0,2023-08-30 09:23:33,,120.0,Calculated and Aggregate items
26266,2023-08-30 09:15:34,Forecast Memory Utilization High,3449618,0,3449902.0,2023-08-30 09:21:34,,360.0,Calculated and Aggregate items
28230,2023-08-30 09:14:10,WildFly: has been restarted,3449527,0,3449921.0,2023-08-30 09:22:09,,479.0,Wildfly-Jboss-JMX
32160,2023-08-30 09:14:07,/var/snap/lxd/common/shmounts: Disk space is critically low,3449518,0,3486716.0,2023-08-31 10:11:07,,89820.0,grafana-server
28910,2023-08-30 09:13:32,Load average is too high,3449446,0,3449586.0,2023-08-30 09:14:32,,60.0,AP_17_Mumbai_BN
26723,2023-08-30 09:13:28,has been restarted,3449436,0,3449931.0,2023-08-30 09:22:18,,530.0,AP_2_Mumbai_KL
28856,2023-08-30 09:13:28,Load average is too high,3449434,0,3449561.0,2023-08-30 09:14:28,,60.0,AP_13_Mumbai_BN
28763,2023-08-30 09:13:26,Load average is too high,3449425,0,3449558.0,2023-08-30 09:14:25,,59.0,AP_10_Mumbai_BN
27714,2023-08-30 09:13:12,Container /docker-cabot_web_1: Container has been stopped with error code,3449402,0,,2023-09-04 20:59:06,,,Docker server
28085,2023-08-30 09:13:12,Container /docker-cabot_web_1: Docker container stopped state,3449404,0,,2023-09-04 20:59:06,,,Docker server
24518,2023-08-30 09:13:09,Cluster node [node2]: Status changed,3449394,0,3475288.0,2023-08-30 21:13:09,,43200.0,Zabbix-Server-Active
26430,2023-08-30 09:13:09,has been restarted,3449395,0,3449918.0,2023-08-30 09:22:09,,540.0,standby-node-2
29128,2023-08-30 09:13:08,has been restarted,3449392,0,3449945.0,2023-08-30 09:22:38,,570.0,AP_26_Mumbai_KL
29013,2023-08-30 09:13:05,has been restarted,3449389,0,3449943.0,2023-08-30 09:22:35,,570.0,AP_7_Mumbai_KL
28905,2023-08-30 09:13:02,has been restarted,3449382,0,3449941.0,2023-08-30 09:22:32,,570.0,AP_17_Mumbai_BN
28893,2023-08-30 09:13:01,has been restarted,3449380,0,3449940.0,2023-08-30 09:22:31,,570.0,AP_16_Kerala_EK
29740,2023-08-30 09:12:59,PostgreSQL: Service has been restarted,3449377,0,3449957.0,2023-08-30 09:22:59,,600.0,PG2c
28851,2023-08-30 09:12:58,has been restarted,3449376,0,3449938.0,2023-08-30 09:22:28,,570.0,AP_13_Mumbai_BN
28758,2023-08-30 09:12:55,has been restarted,3449374,0,3449935.0,2023-08-30 09:22:25,,570.0,AP_10_Mumbai_BN
29327,2023-08-30 09:12:55,Zabbix proxy: has been restarted,3449370,0,3449956.0,2023-08-30 09:22:55,,600.0,Zabbixproxy
24606,2023-08-30 09:12:50,Zabbix proxy: has been restarted,3449364,0,3449951.0,2023-08-30 09:22:50,,600.0,grafana-server
27151,2023-08-30 09:12:49,/: Disk space is critically low,3449357,0,3486772.0,2023-08-31 10:11:49,,89940.0,grafana-server
28945,2023-08-30 09:12:47,has been restarted,3449354,0,3449942.0,2023-08-30 09:22:34,,587.0,AP_19_Mumbai_BN
26639,2023-08-30 09:12:40,has been restarted,3449336,0,3449920.0,2023-08-30 09:22:10,,570.0,Zabbix-Server-Active
27113,2023-08-30 09:12:28,Load average is too high,3449295,0,3449428.0,2023-08-30 09:13:26,,58.0,grafana-server
27970,2023-08-30 09:12:28,MongoDB: has been restarted,3449289,0,3449937.0,2023-08-30 09:22:28,,600.0,MongoDB
24646,2023-08-30 09:12:27,{HOST.NAME} is unavailable by ICMP - ({HOST.IP}),3449297,0,3481261.0,2023-08-30 23:50:27,,52680.0,Zabbix-Server-Standby
29414,2023-08-30 09:12:26,Zabbix proxy: has been restarted,3449282,0,3449936.0,2023-08-30 09:22:26,,600.0,Zabbixproxy2
27106,2023-08-30 09:12:19,has been restarted,3449264,0,3449932.0,2023-08-30 09:22:19,,600.0,grafana-server
26662,2023-08-30 09:12:17,has been restarted,3449255,0,3449929.0,2023-08-30 09:22:17,,600.0,Zabbix-Server-Standby
23585,2023-08-30 09:12:16,/: Disk space is low,3449253,0,,2023-09-04 20:59:06,,,Docker server
26607,2023-08-30 09:12:11,has been restarted,3449243,0,3449924.0,2023-08-30 09:22:11,,600.0,Linux Server
24738,2023-08-29 23:48:46,Website Unavailable: Facebook,3449181,0,3449242.0,2023-08-30 09:12:09,,33803.0,Zabbix-Server-Standby
31182,2023-08-29 23:44:02,Azure Microsoft SQL: There are errors in requests to API,3449016,0,3449041.0,2023-08-29 23:44:50,,48.0,Azure Microsoft SQL database azure-sqlserver1
31179,2023-08-29 23:40:02,Azure Microsoft SQL: Microsoft SQL database is in unknown state,3448862,0,3448899.0,2023-08-29 23:40:49,,47.0,Azure Microsoft SQL database azure-sqlserver1
31182,2023-08-29 23:40:02,Azure Microsoft SQL: There are errors in requests to API,3448864,0,3448901.0,2023-08-29 23:40:49,,47.0,Azure Microsoft SQL database azure-sqlserver1
